time,ion_current_M2,ion_current_M44,potential,current1_mA,coll_current,current1,current1_muA,ion_current_M44_sBG_sub,ion_current_M44_sBG_ALS,ion_current_M44_sBG_ALS_sub,ion_current_M44_ALS,ion_current_M44_UVS,ion_current_M44_UVS_sub,ion_current_M44_UVS_ALS,ion_current_M44_UVS_ALS_sub,ion_current_M44_MF,ion_current_M44_MF_sub
204.0,4.61156993922652e-09,3.9148461813186814e-10,0.3902523103448277,-0.000309793103448291,,-3.097931034482909e-07,-0.30979310344829103,-5.817649725275759e-11,-6.696146237059125e-11,8.78496511783366e-12,4.6104015946908225e-09,4.078281349788576e-10,-1.6343516846989422e-11,-2.1981750457846586e-11,5.63823361085716e-12,3.9009968296703296e-10,1.384935164835187e-12
204.05,4.6114302486187835e-09,3.9234821703296717e-10,0.39047445454545465,-0.00030509090909091734,,-3.050909090909173e-07,-0.3050909090909173,-5.731289835165857e-11,-6.695923347608429e-11,9.64633512442572e-12,4.610414037075296e-09,4.078392258297106e-10,-1.5491008796743494e-11,-2.1991804092980236e-11,6.500795296236738e-12,3.900990478021976e-10,2.2491692307695332e-12
204.1,4.611120303867403e-09,3.9305450939226465e-10,0.3916151403508781,-0.00033591228070177037,,-3.359122807017704e-07,-0.3359122807017704,-5.660660599236103e-11,-6.695700333461852e-11,1.0350397342257493e-11,4.610426481928999e-09,4.078503140167396e-10,-1.479580462447491e-11,-2.2001854781264032e-11,7.20605015678912e-12,3.900990478021976e-10,2.95546159006706e-12
204.15,4.610810359116022e-09,3.91296332596685e-10,0.3919596315789476,-0.00022457894736845361,,-2.245789473684535e-07,-0.22457894736845355,-5.836478278794074e-11,-6.695477194577447e-11,8.589989157833731e-12,4.6104389292303134e-09,4.0786139954034076e-10,-1.6565066943655665e-11,-2.2011902521556853e-11,5.446835577901192e-12,3.900990478021976e-10,1.197284794487348e-12
204.2,4.611533785714286e-09,3.895381558011044e-10,0.39019299999999996,2.335000000001492e-05,,2.3350000000014926e-08,0.023350000000014928,-6.012295958352138e-11,-6.695253930913258e-11,6.829579725611197e-12,4.610451378957694e-09,4.078724824009112e-10,-1.8334326599806866e-11,-2.2021947312717613e-11,3.687620712910747e-12,3.900990478021976e-10,-5.608920010932941e-13
204.25,4.615198346153845e-09,3.8777997900552463e-10,0.3902292456140343,-0.00013522807017534165,,-1.3522807017534163e-07,-0.13522807017534166,-6.188113637910111e-11,-6.695030542427334e-11,5.069169045172249e-12,4.6104638310896265e-09,4.0788356259884735e-10,-2.0103583593322715e-11,-2.20319891536052e-11,1.9284055602824808e-12,3.900975607734807e-10,-2.3175817679560487e-12
204.3,4.618862906593406e-09,3.8698248508287305e-10,0.3920415263157904,-0.00034663157894746963,,-3.466315789474697e-07,-0.3466315789474697,-6.267863030175268e-11,-6.694807029077725e-11,4.269439989024569e-12,4.6104762856047016e-09,4.078946401345462e-10,-2.0912155051673112e-11,-2.2042028043078532e-11,1.129872991405417e-12,3.9009462762430966e-10,-3.112142541436613e-12
204.35,4.622527467032967e-09,3.874076784530389e-10,0.3925112666666669,-0.00020773333333319184,,-2.0773333333319186e-07,-0.20773333333319188,-6.225343693158684e-11,-6.694583390822481e-11,4.69239697663797e-12,4.610488742481989e-09,4.079057150084045e-10,-2.0498036555365558e-11,-2.205206397999653e-11,1.5540274246309722e-12,3.900879723756909e-10,-2.680293922651956e-12
204.4,4.621893182320443e-09,3.878328718232045e-10,0.3907214642857136,-0.0002633571428571876,,-2.633571428571876e-07,-0.26335714285718764,-6.182824356142128e-11,-6.694359627619654e-11,5.115352714775268e-12,4.610501201700555e-09,4.0791678722081815e-10,-2.008391539761364e-11,-2.2062096963218146e-11,1.9781815656045046e-12,3.900879723756909e-10,-2.25510055248638e-12
204.45,4.618624121546961e-09,3.882580651933703e-10,0.3910535000000016,-0.00032949999999999137,,-3.294999999999914e-07,-0.3294999999999914,-6.140305019125542e-11,-6.694135739427288e-11,5.5383072030174455e-12,4.610513663239463e-09,4.0792785677218454e-10,-1.9669791578814193e-11,-2.2072126991602305e-11,2.4023354127881123e-12,3.900879723756909e-10,-1.8299071823205462e-12
204.5,4.6153550607734825e-09,3.8833405934065923e-10,0.39285991525423736,-0.00023113559322029766,,-2.3113559322029772e-07,-0.2311355932202977,-6.13270560439664e-11,-6.693911726203429e-11,5.612061218067894e-12,4.610526127077779e-09,4.079389236628996e-10,-1.9604864322240233e-11,-2.2082154064007942e-11,2.4772897417677064e-12,3.900879723756909e-10,-1.75391303503151e-12
204.55,4.612086e-09,3.883334e-10,0.3928123928571425,-0.00013594642857146788,,-1.3594642857146789e-07,-0.13594642857146788,-6.132771538462574e-11,-6.693687587906127e-11,5.609160494435528e-12,4.61053859319457e-09,4.079499878933601e-10,-1.961658789336013e-11,-2.209217817929398e-11,2.4755902859338467e-12,3.900879723756909e-10,-1.7545723756908515e-12
204.6,4.612240945054946e-09,3.883327406593407e-10,0.3913951052631587,-0.00032517543859650994,,-3.2517543859650996e-07,-0.32517543859651,-6.132837472528503e-11,-6.693463324493424e-11,5.6062585196492254e-12,4.6105510615693855e-09,4.07961049463963e-10,-1.9628308804622305e-11,-2.2102199336319345e-11,2.47389053169704e-12,3.900879723756909e-10,-1.7552317163501418e-12
204.65,4.61239589010989e-09,3.8812368342541406e-10,0.39260300000000004,-0.00035499999999999996,,-3.549999999999999e-07,-0.355,-6.153743195921165e-11,-6.693238935923375e-11,5.394957400022081e-12,4.610563532181926e-09,4.07972108375104e-10,-1.9848424949689948e-11,-2.2112217533942945e-11,2.263792584252997e-12,3.900879723756909e-10,-1.964288950276777e-12
204.7,4.6125508351648354e-09,3.8696525801104917e-10,0.39230124561403495,-0.0003699122807017609,,-3.69912280701761e-07,-0.369912280701761,-6.269585737357651e-11,-6.693014422154019e-11,4.234286847963681e-12,4.610576005012064e-09,4.079831646271805e-10,-2.1017906616131287e-11,-2.2122232771023727e-11,1.1043261548924431e-12,3.900879723756909e-10,-3.122714364641623e-12
204.75,4.612527082872928e-09,3.858068325966851e-10,0.3906437636363636,-0.00015699999999999484,,-1.5699999999999485e-07,-0.1569999999999948,-6.385428278794067e-11,-6.692789783143402e-11,3.073615043493333e-12,4.610588480039858e-09,4.07994218220588e-10,-2.2187385623902928e-11,-2.2132245046420635e-11,-5.5140577482295954e-14,3.900879723756909e-10,-4.281139779005797e-12
204.8,4.61218564640884e-09,3.846484071823202e-10,0.391144381818182,-0.00023932727272729594,,-2.39327272727296e-07,-0.23932727272729595,-6.501270820230553e-11,-6.692565018849567e-11,1.912941986190144e-12,4.61060095724556e-09,4.0800526915572316e-10,-2.3356861973403014e-11,-2.2142254358992605e-11,-1.214607614410406e-12,3.9009462762430966e-10,-5.446220441989466e-12
204.85,4.611844209944752e-09,3.8536972541436563e-10,0.3908469999999998,-0.00032400000000000717,,-3.2400000000000724e-07,-0.3240000000000072,-6.42913899702601e-11,-6.692340129230561e-11,2.632011322045516e-12,4.610613436609618e-09,4.080163174329831e-10,-2.2646592018617478e-11,-2.215226070759915e-11,-4.94331311018326e-13,3.900975607734807e-10,-4.727835359115051e-12
204.9,4.6115027734806645e-09,3.8756798508287337e-10,0.390365,-0.00025350877192983207,,-2.5350877192983205e-07,-0.2535087719298321,-6.209313030175236e-11,-6.692115114244429e-11,4.828020840691928e-12,4.6106259181126405e-09,4.0802736305276316e-10,-2.0459377969889736e-11,-2.2162264091111905e-11,1.7028861212221716e-12,3.900990478021976e-10,-2.5310627193242702e-12
204.95,4.608937861878452e-09,3.897662447513824e-10,0.3909884827586213,-0.00024674137931041264,,-2.4674137931041266e-07,-0.2467413793104127,-5.989487063324338e-11,-6.691889973849206e-11,7.0240291052486765e-12,4.6106384017353526e-09,4.080384060154605e-10,-1.8272161264078114e-11,-2.217226450840748e-11,3.9001032443293665e-12,3.900990478021976e-10,-3.328030508152912e-13
205.0,4.605591729281768e-09,3.9196450441989003e-10,0.39161580701754384,-0.0003262807017543788,,-3.2628070175437875e-07,-0.32628070175437873,-5.76966109647356e-11,-6.691664708002932e-11,9.220036115293728e-12,4.6106508874585716e-09,4.080494463214705e-10,-1.6084941901580323e-11,-2.218226195836245e-11,6.097320056782121e-12,3.900990478021976e-10,1.8654566176924983e-12
205.05,4.602245596685083e-09,3.922051714285715e-10,0.3902525172413794,-0.00013717241379310722,,-1.3717241379310722e-07,-0.13717241379310724,-5.7455943956054226e-11,-6.691439316663641e-11,9.458449210582182e-12,4.6106633752629455e-09,4.0806048397118995e-10,-1.5855312542618506e-11,-2.2192256439853378e-11,6.336943897234875e-12,3.900990478021976e-10,2.106123626373857e-12
205.1,4.599758093922652e-09,3.923208857142857e-10,0.3921818275862076,-0.00033027586206903735,,-3.302758620690374e-07,-0.3302758620690375,-5.7340229670339965e-11,-6.691213799789371e-11,9.571908327553752e-12,4.610675865128614e-09,4.080715189650156e-10,-1.5750633250729838e-11,-2.220224795175686e-11,6.4516147010270216e-12,3.900990478021976e-10,2.221837912088131e-12
205.15,4.6035672099447495e-09,3.924366e-10,0.3926860344827587,-0.00013855172413789848,,-1.3855172413789843e-07,-0.13855172413789846,-5.722451538462569e-11,-6.690988157338155e-11,9.685366188755851e-12,4.610688357034877e-09,4.0808255130334267e-10,-1.564595130334268e-11,-2.2212236492949454e-11,6.566285189606773e-12,3.900990478021976e-10,2.337552197802405e-12
205.2,4.607376325966851e-09,3.9248699502762433e-10,0.392775,-8.527586206895805e-05,,-8.527586206895803e-08,-0.08527586206895804,-5.7174120357001454e-11,-6.690762389268021e-11,9.733503535678739e-12,4.6107008509599395e-09,4.080935809865684e-10,-1.5606585958944123e-11,-2.2222222062307747e-11,6.61563610336362e-12,3.900975607734807e-10,2.3894342541435923e-12
205.25,4.6111854419889504e-09,3.923849784530386e-10,0.39147289090909065,-0.00022021818181821128,,-2.2021818181821126e-07,-0.22021818181821126,-5.727613693158706e-11,-6.690536495537005e-11,9.629228023782984e-12,4.610713346881295e-09,4.0810460801508797e-10,-1.5719629562049307e-11,-2.2232204658708307e-11,6.512575096659e-12,3.9009462762430966e-10,2.290350828728999e-12
205.3,4.611067335164836e-09,3.92282961878453e-10,0.3904582881355932,-0.0001475593220337931,,-1.4755932203379313e-07,-0.1475593220337931,-5.737815350617273e-11,-6.690310476103146e-11,9.524951254858746e-12,4.610725844776102e-09,4.0811563238929797e-10,-1.5832670510845022e-11,-2.2242184281027727e-11,6.409513770182702e-12,3.900879723756909e-10,2.1949895027621587e-12
205.35,4.607022005494503e-09,3.921809453038674e-10,0.390365,-8.315789473702982e-05,,-8.315789473702983e-08,-0.08315789473702981,-5.7480170080758386e-11,-6.690084330924479e-11,9.420673228486413e-12,4.610738344621567e-09,4.0812665410959513e-10,-1.5945708805727743e-11,-2.2252160928142566e-11,6.3064521224148175e-12,3.9007767679558013e-10,2.1032685082872585e-12
205.4,4.602976675824175e-09,3.9146715414364606e-10,0.3909159999999997,-0.00034080000000002487,,-3.408000000000249e-07,-0.3408000000000249,-5.8193961240979665e-11,-6.689858059959036e-11,8.70461935861069e-12,4.61075084639493e-09,4.0813767317637434e-10,-1.667051903272823e-11,-2.226213459892936e-11,5.5916155662011286e-12,3.900737226519335e-10,1.393431491712608e-12
205.45,4.598931346153844e-09,3.9046546906077295e-10,0.39302936842105257,-0.00016621052631580308,,-1.662105263158031e-07,-0.1662105263158031,-5.919564632385277e-11,-6.689631663164852e-11,7.70067030779575e-12,4.610763350073059e-09,4.0814868959003263e-10,-1.7683220529259684e-11,-2.227210529226468e-11,4.588884763004993e-12,3.900737226519335e-10,3.9174640883949574e-13
205.5,4.60333114364641e-09,3.894637839779005e-10,0.3922741052631576,-0.00031796491228077133,,-3.1796491228077136e-07,-0.3179649122807714,-6.019733140672528e-11,-6.689405140499962e-11,6.696719998274341e-12,4.6107758556320424e-09,4.0815970335096535e-10,-1.8695919373064945e-11,-2.2282073007025087e-11,3.5861536339601392e-12,3.900737226519335e-10,-6.099386740329961e-13
205.55,4.609105729281769e-09,3.885626835164837e-10,0.390149375,-0.00030525,,-3.0525e-07,-0.30525,-6.109843186814203e-11,-6.689178491922396e-11,5.793353051081923e-12,4.610788363046786e-09,4.0817071445956907e-10,-1.9608030943085374e-11,-2.2292037742087148e-11,2.684006799001771e-12,3.9007767679558013e-10,-1.5149932790963832e-12
205.6,4.61488031491713e-09,3.8923740879120906e-10,0.3903501525423732,-0.000303,,-3.03e-07,-0.303,-6.042370659341666e-11,-6.688951717390189e-11,6.465810580485216e-12,4.6108008722914506e-09,4.0818172291623966e-10,-1.8944314125030505e-11,-2.2301999496327477e-11,3.3576853712969686e-12,3.900879723756909e-10,-8.505635844817858e-13
205.65,4.619930450549451e-09,3.899121340659341e-10,0.3904325714285714,-0.00032425000000000823,,-3.242500000000082e-07,-0.32425000000000825,-5.974898131869167e-11,-6.688724816861373e-11,7.138266849922051e-12,4.610813383340029e-09,4.081927287213728e-10,-1.828059465543872e-11,-2.2311958268622643e-11,4.0313636131839244e-12,3.9009462762430966e-10,-1.824935583756104e-13
205.7,4.6226864945054946e-09,3.905868593406594e-10,0.390365,-0.00035470175438597206,,-3.5470175438597214e-07,-0.3547017543859721,-5.907425604396625e-11,-6.688497790293981e-11,7.810721858973551e-12,4.61082589616692e-09,4.082037318753646e-10,-1.7616872534705148e-11,-2.2321914057849254e-11,4.705041523144107e-12,3.900975607734807e-10,4.892985671787839e-13
205.75,4.625442538461537e-09,3.907118480662985e-10,0.3912042499999997,-0.00028800000000002836,,-2.880000000000285e-07,-0.2880000000000285,-5.894926731832722e-11,-6.688270637646054e-11,7.933439058133316e-12,4.610838410746523e-09,4.082147323786109e-10,-1.7502884312312463e-11,-2.233186686288389e-11,4.828982550571433e-12,3.900975607734807e-10,6.142872928178119e-13
205.8,4.628198582417583e-09,3.9007767679558013e-10,0.3919113928571419,-0.00013433928571426814,,-1.3433928571426813e-07,-0.13433928571426818,-5.958343858904565e-11,-6.688043358875633e-11,7.296994999710675e-12,4.610850927053243e-09,4.082257302315077e-10,-1.8148053435927663e-11,-2.234181668260314e-11,4.193763246675477e-12,3.9009462762430966e-10,-1.6950828729586448e-14
205.85,4.6301310552486185e-09,3.8944350552486166e-10,0.3900472372881357,-0.00012583050847470126,,-1.2583050847470127e-07,-0.12583050847470126,-6.021760985976408e-11,-6.687815953940752e-11,6.660549679643457e-12,4.610863445061481e-09,4.0823672543445115e-10,-1.8793219909589435e-11,-2.2351763515883573e-11,3.558543606294138e-12,3.900879723756909e-10,-6.444668508291797e-13
205.9,4.6315144806629836e-09,3.888093342541436e-10,0.39019299999999996,-0.000286,,-2.86e-07,-0.28600000000000003,-6.085178113048217e-11,-6.687588422799451e-11,6.024103097512321e-12,4.61087596474564e-09,4.082477179878362e-10,-1.943838373369265e-11,-2.236170736160177e-11,2.92332362790912e-12,3.9007767679558013e-10,-1.2683425414365227e-12
205.95,4.63289790607735e-09,3.885021243093922e-10,0.3904947543859651,-0.000286,,-2.86e-07,-0.28600000000000003,-6.115899107523354e-11,-6.687360765409765e-11,5.714616578864122e-12,4.610888486080124e-09,4.082587078920595e-10,-1.9756583582667306e-11,-2.2371648218634296e-11,2.6150646359669898e-12,3.900737226519335e-10,-1.5715983425412619e-12
206.0,4.634281331491714e-09,3.8827665469613253e-10,0.3925203749999999,-0.00014087500000000856,,-1.4087500000000857e-07,-0.14087500000000855,-6.13844606884932e-11,-6.687132981729739e-11,5.4868691288041914e-12,4.610901009039336e-09,4.082696951475164e-10,-1.999304045138388e-11,-2.2381586085857728e-11,2.388545634473849e-12,3.9006808571428543e-10,-1.7914310181528985e-12
206.05,4.626393740331488e-09,3.880511850828728e-10,0.3927784107142857,-0.00027869642857142107,,-2.7869642857142117e-07,-0.2786964285714212,-6.160993030175296e-11,-6.686905071717404e-11,5.259120415421076e-12,4.610913533597677e-09,4.082806797546028e-10,-2.0229494671729975e-11,-2.239152096214862e-11,2.162026290418643e-12,3.900737226519335e-10,-2.0225375690606802e-12
206.1,4.6183169447513766e-09,3.8806919560439654e-10,0.39134158181818174,-0.00037200000000000004,,-3.720000000000001e-07,-0.3720000000000001,-6.159191978022919e-11,-6.686677035330794e-11,5.274850573078748e-12,4.610926059729548e-09,4.082916617137144e-10,-2.0222466109317835e-11,-2.2401452846383565e-11,2.1789867370657297e-12,3.9007767679558013e-10,-2.0084811911835377e-12
206.15,4.610240149171272e-09,3.891963934065938e-10,0.3902865438596491,-0.00035649122807017517,,-3.5649122807017524e-07,-0.3564912280701752,-6.046472197803188e-11,-6.686448872527949e-11,6.3997667472476095e-12,4.6109385874093484e-09,4.083026410252468e-10,-1.9106247618652892e-11,-2.241138173743914e-11,3.3051341187862528e-12,3.900879723756909e-10,-8.915789690969943e-13
206.2,4.606997098901099e-09,3.9032359120879183e-10,0.3902493448275863,-0.00032653448275860443,,-3.265344827586044e-07,-0.3265344827586044,-5.93375241758339e-11,-6.686220583266907e-11,7.524681656835171e-12,4.610951116611479e-09,4.083136176895959e-10,-1.7990026480804065e-11,-2.242130763419193e-11,4.431281153387866e-12,3.9009462762430966e-10,2.289635844821611e-13
206.25,4.612347373626372e-09,3.9145078901098913e-10,0.390365,-0.000303,,-3.03e-07,-0.303,-5.821032637363661e-11,-6.685992167505706e-11,8.649595301420463e-12,4.610963647310273e-09,4.0832459170715687e-10,-1.6873802696167795e-11,-2.2431230535518515e-11,5.557427839350723e-12,3.900975607734807e-10,1.3532282375084496e-12
206.3,4.617697648351647e-09,3.9165829281767935e-10,0.390365,-0.00029841666666664487,,-2.9841666666664497e-07,-0.29841666666664496,-5.800282256694633e-11,-6.685763625202386e-11,8.85481368507753e-12,4.6109761794796605e-09,4.083355630783258e-10,-1.6677270260646448e-11,-2.2441150440295477e-11,5.763880179649026e-12,3.900990478021976e-10,1.5592450154817605e-12
206.35,4.6230479230769244e-09,3.9108235359116e-10,0.390365,-6.92499999999349e-05,,-6.924999999993487e-08,-0.06924999999993489,-5.857876179346579e-11,-6.685534956314986e-11,8.276587769684075e-12,4.610988713093714e-09,4.0834653180349837e-10,-1.7264178212338422e-11,-2.2451067347399387e-11,5.1868891350609625e-12,3.9009968296703296e-10,9.826706241269877e-13
206.4,4.62190367955801e-09,3.905064143646409e-10,0.3904845254237289,-0.0002191016949152475,,-2.1910169491524748e-07,-0.21910169491524747,-5.915470101998488e-11,-6.685306160801545e-11,7.698360588030568e-12,4.611001248126506e-09,4.083574978830697e-10,-1.7851083518428812e-11,-2.2460981255706802e-11,4.609897737277986e-12,3.9009968296703296e-10,4.067313976078925e-13
206.45,4.6182337900552455e-09,3.8993047513812144e-10,0.39191414285714304,-0.0002144285714285602,,-2.1442857142856016e-07,-0.2144285714285602,-5.973064024650429e-11,-6.685077238620105e-11,7.120132139696764e-12,4.6110137845521044e-09,4.083684613174359e-10,-1.843798617931446e-11,-2.2470892164094305e-11,4.032905984779846e-12,3.9009968296703296e-10,-1.6920782891151275e-13
206.5,4.614563900552485e-09,3.902391845303867e-10,0.3918849661016951,-0.00023172881355930806,,-2.317288135593081e-07,-0.2317288135593081,-5.942193085423904e-11,-6.684848189728707e-11,7.426551043048032e-12,4.611026322344581e-09,4.083794221069916e-10,-1.8140237576604915e-11,-2.2480800071438484e-11,4.340562494833572e-12,3.900990478021976e-10,1.4013672818905225e-13
