time,ion_current_M2,ion_current_M44,potential,current1_mA,coll_current,current1,current1_muA,ion_current_M44_sBG_sub,ion_current_M44_sBG_ALS,ion_current_M44_sBG_ALS_sub,ion_current_M44_ALS,ion_current_M44_UVS,ion_current_M44_UVS_sub,ion_current_M44_UVS_ALS,ion_current_M44_UVS_ALS_sub,ion_current_M44_MF,ion_current_M44_MF_sub
349.7000000000001,2.8685190220994478e-09,2.120612868131868e-10,0.4097661379310328,4.1e-05,,4.1e-08,0.041,-2.9721073960291804e-11,-3.8037766205302856e-11,8.316692245011059e-12,2.861365214125802e-09,2.1020311451017148e-10,1.8581723030152947e-12,-6.4438259173099976e-12,8.301998220325293e-12,2.1091591215469567e-10,1.1453746584910553e-12
349.75,2.8709286906077336e-09,2.11648756353592e-10,0.40884842857142856,0.0001392142857142259,,1.3921428571422588e-07,0.13921428571422595,-3.013360441988656e-11,-3.803261870416001e-11,7.899014284273445e-12,2.8613889658093884e-09,2.102065237314708e-10,1.4422326221212135e-12,-6.442091790646304e-12,7.884324412767518e-12,2.1091715714285591e-10,7.315992107361316e-13
349.8,2.873338359116021e-09,2.10434557458564e-10,0.4090450000000001,0.00025574999999993886,,2.5574999999993885e-07,0.2557499999999389,-3.134780331491457e-11,-3.802747106673104e-11,6.6796677518164695e-12,2.861412720917795e-09,2.1020993272952042e-10,2.2462472904357572e-13,-6.440357300833943e-12,6.66498202987752e-12,2.1092586153846146e-10,-4.913040798974202e-13
349.85,2.873134857142856e-09,2.0922035856353601e-10,0.4093267241379312,7.031034482756321e-05,,7.031034482756322e-08,0.07031034482756322,-3.256200220994257e-11,-3.802232329347027e-11,5.460321083527701e-12,2.861436479449268e-09,2.1021334150432414e-10,-9.929829407881477e-13,-6.438622448333424e-12,5.445639507545276e-12,2.1095272692307687e-10,-1.732368359540826e-12
349.9000000000001,2.870519197802196e-09,2.08006159668508e-10,0.409475,4.100000000005186e-05,,4.100000000005185e-08,0.04100000000005185,-3.3776201104970605e-11,-3.8017175384832034e-11,4.240974279861435e-12,2.861460241402051e-09,2.1021675005588463e-10,-2.2105903873766447e-12,-6.436887233605249e-12,4.226296846228603e-12,2.1095351270718182e-10,-2.947353038673864e-12
349.9500000000001,2.8679035384615355e-09,2.0844976187845369e-10,0.409475,8.661403508776843e-05,,8.661403508776842e-08,0.08661403508776842,-3.33325988950249e-11,-3.8012027341270655e-11,4.679428446245765e-12,2.861484006774389e-09,2.1022015838420544e-10,-1.770396505751778e-12,-6.435151657109929e-12,4.6647551513581514e-12,2.1095389005524847e-10,-2.5041281767948336e-12
350.0,2.865287879120878e-09,2.096038502762428e-10,0.4107972499999992,2.6964285714323143e-05,,2.696428571432312e-08,0.026964285714323133,-3.2178510497235784e-11,-3.800687916324047e-11,5.8283686660046865e-12,2.861507775564526e-09,2.1022356648929016e-10,-6.197162130473568e-13,-6.433415719307973e-12,5.813699506260616e-12,2.1095511325966893e-10,-1.3512629834261304e-12
350.05,2.8646781546961325e-09,2.1075793867403326e-10,0.4110872758620689,2.8689655172424708e-05,,2.868965517242471e-08,0.028689655172424708,-3.102442209944535e-11,-3.800173085119581e-11,6.9773087517504535e-12,2.861531547770704e-09,2.1022697437114163e-10,5.309643028916308e-13,-6.4316794206598875e-12,6.9626437235515175e-12,2.109670154696132e-10,-2.0907679557996234e-13
350.1,2.864341966850829e-09,2.117937879120878e-10,0.4108494736842105,3.23508771929777e-05,,3.2350877192977703e-08,0.032350877192977696,-2.998857286139078e-11,-3.7996582405591e-11,8.00800954420022e-12,2.861555323391542e-09,2.1023038202976334e-10,1.5634058823244918e-12,-6.429942761626179e-12,7.99334864395067e-12,2.109670154696132e-10,8.267724424746097e-13
350.1500000000001,2.8640057790055243e-09,2.1146988681318662e-10,0.4109506785714286,3.7357142857141625e-05,,3.735714285714161e-08,0.03735714285714162,-3.0312473960291935e-11,-3.799143382688039e-11,7.678959866588451e-12,2.8615791024259715e-09,2.102337894651584e-10,1.2360973480282838e-12,-6.428205742667354e-12,7.664303090695638e-12,2.109670154696132e-10,5.028713435734558e-13
